dataset,label,feature_battery,task_type,best_model,n_features,n_train,n_val,n_test,timestamp,train_best_loss,train_best_model,train_accuracy,train_precision,train_recall,train_f1,train_roc_auc,train_n_classes,train_class_distribution,val_accuracy,val_precision,val_recall,val_f1,val_roc_auc,val_n_classes,val_class_distribution,test_accuracy,test_precision,test_recall,test_f1,test_roc_auc,test_n_classes,test_class_distribution,train_r2,train_mse,train_rmse,train_mae,train_mean_target,train_std_target,val_r2,val_mse,val_rmse,val_mae,val_mean_target,val_std_target,test_r2,test_mse,test_rmse,test_mae,test_mean_target,test_std_target,error
Dyslexia_1_ready_data_fixations_Dyslexia_label,Dyslexia_label,extended_features,classification,CatBoostClassifier,63.0,360.0,120.0,120.0,2026-02-12T00:16:02.729259,0.0421614784625115,CatBoostClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{1: 150, 3: 210}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 60, 3: 60}",0.5,0.5,0.5,0.5,0.5,2.0,"{1: 60, 3: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_Dyslexia_label,Dyslexia_label,simple_features,classification,CatBoostClassifier,22.0,360.0,120.0,120.0,2026-02-12T00:11:01.292084,0.0339889850511407,CatBoostClassifier,0.9861111111111112,0.9883720930232558,0.9833333333333334,0.9856430707876372,0.9833333333333334,2.0,"{1: 150, 3: 210}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 60, 3: 60}",0.5,0.5,0.5,0.5,0.5,2.0,"{1: 60, 3: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Age_label,meta_Age_label,all_features,classification,LGBMClassifier,472.0,360.0,120.0,120.0,2026-02-12T00:57:39.008749,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,4.0,"{7: 90, 8: 60, 9: 90, 10: 120}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Age_label,meta_Age_label,complex_features,classification,LGBMClassifier,382.0,360.0,120.0,120.0,2026-02-12T00:47:35.489148,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,4.0,"{7: 90, 8: 60, 9: 90, 10: 120}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Age_label,meta_Age_label,distance_features,classification,LGBMClassifier,34.0,360.0,120.0,120.0,2026-02-12T00:52:35.943706,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,4.0,"{7: 90, 8: 60, 9: 90, 10: 120}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Age_label,meta_Age_label,extended_features,classification,LGBMClassifier,63.0,360.0,120.0,120.0,2026-02-12T00:41:15.731786,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,4.0,"{7: 90, 8: 60, 9: 90, 10: 120}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Age_label,meta_Age_label,simple_features,classification,LGBMClassifier,22.0,360.0,120.0,120.0,2026-02-12T00:36:13.696036,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,4.0,"{7: 90, 8: 60, 9: 90, 10: 120}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",1.0,1.0,1.0,1.0,,4.0,"{7: 30, 8: 30, 9: 30, 10: 30}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Sex_label,meta_Sex_label,all_features,classification,LGBMClassifier,472.0,360.0,120.0,120.0,2026-02-12T01:26:22.791756,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0: 210, 1: 150}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 90, 1: 30}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 60, 1: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Sex_label,meta_Sex_label,complex_features,classification,LGBMClassifier,382.0,360.0,120.0,120.0,2026-02-12T01:14:55.288860,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0: 210, 1: 150}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 90, 1: 30}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 60, 1: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Sex_label,meta_Sex_label,distance_features,classification,LGBMClassifier,34.0,360.0,120.0,120.0,2026-02-12T01:20:50.352492,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0: 210, 1: 150}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 90, 1: 30}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 60, 1: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Sex_label,meta_Sex_label,extended_features,classification,LGBMClassifier,63.0,360.0,120.0,120.0,2026-02-12T01:08:07.625600,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0: 210, 1: 150}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 90, 1: 30}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 60, 1: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_1_ready_data_fixations_meta_Sex_label,meta_Sex_label,simple_features,classification,LGBMClassifier,22.0,360.0,120.0,120.0,2026-02-12T01:02:54.376659,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{0: 210, 1: 150}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 90, 1: 30}",1.0,1.0,1.0,1.0,1.0,2.0,"{0: 60, 1: 60}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_Dyslexia_label,Dyslexia_label,all_features,classification,LGBMClassifier,467.0,2546.0,911.0,841.0,2026-02-12T01:51:32.047469,0.1192832079083456,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{1: 1672, 2: 874}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 604, 2: 307}",0.8145065398335315,0.8066906902444461,0.7623125317742756,0.7769746504923026,0.7623125317742756,2.0,"{1: 560, 2: 281}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_Dyslexia_label,Dyslexia_label,complex_features,classification,LGBMClassifier,377.0,2546.0,911.0,841.0,2026-02-12T01:41:29.606399,0.2269058204615016,LGBMClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{1: 1672, 2: 874}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 604, 2: 307}",0.760998810939358,0.7379389962328351,0.6990849008642603,0.7102371193927769,0.6990849008642603,2.0,"{1: 560, 2: 281}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_Dyslexia_label,Dyslexia_label,distance_features,classification,ExtraTreesClassifier,29.0,2546.0,911.0,841.0,2026-02-12T01:46:30.089138,0.2644639671693725,ExtraTreesClassifier,0.7827965435978005,0.7753609276123834,0.723775223632203,0.7375632984005009,0.723775223632203,2.0,"{1: 1672, 2: 874}",0.756311745334797,0.7276320341328413,0.7129155251634058,0.7187301816887148,0.7129155251634056,2.0,"{1: 604, 2: 307}",0.6777645659928656,0.6216060937413125,0.5833947635993899,0.58233350498555,0.5833947635993899,2.0,"{1: 560, 2: 281}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_Dyslexia_label,Dyslexia_label,extended_features,classification,ExtraTreesClassifier,58.0,2546.0,911.0,841.0,2026-02-12T01:36:25.983114,0.1226782535049975,ExtraTreesClassifier,1.0,1.0,1.0,1.0,1.0,2.0,"{1: 1672, 2: 874}",1.0,1.0,1.0,1.0,1.0,2.0,"{1: 604, 2: 307}",0.7871581450653984,0.7805238903710889,0.7205007625826131,0.7360729056542907,0.7205007625826131,2.0,"{1: 560, 2: 281}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_Dyslexia_label,Dyslexia_label,simple_features,classification,CatBoostClassifier,17.0,2546.0,911.0,841.0,2026-02-12T01:31:24.048455,0.1208848372368421,CatBoostClassifier,0.95758051846033,0.9529592261285624,0.9529592261285624,0.9529592261285624,0.9529592261285624,2.0,"{1: 1672, 2: 874}",0.9538968166849616,0.9511470697532078,0.9452105399400306,0.94807679781136,0.9452105399400306,2.0,"{1: 604, 2: 307}",0.8145065398335315,0.8132851368159204,0.7561070157600407,0.7731742738589211,0.7561070157600407,2.0,"{1: 560, 2: 281}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_meta_Age_label,meta_Age_label,all_features,classification,XGBClassifier,467.0,2516.0,899.0,883.0,2026-02-12T02:38:45.828518,0.0,XGBClassifier,1.0,1.0,1.0,1.0,,8.0,"{7: 486, 8: 571, 9: 500, 10: 628, 11: 250, 12: 71, 13: 3, 14: 7}",1.0,1.0,1.0,1.0,,7.0,"{6: 25, 7: 215, 8: 168, 9: 240, 10: 81, 11: 147, 12: 23}",1.0,1.0,1.0,1.0,,6.0,"{7: 242, 8: 202, 9: 195, 10: 207, 11: 11, 12: 26}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_meta_Age_label,meta_Age_label,complex_features,classification,LGBMClassifier,377.0,2516.0,899.0,883.0,2026-02-12T02:16:19.317461,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,8.0,"{7: 486, 8: 571, 9: 500, 10: 628, 11: 250, 12: 71, 13: 3, 14: 7}",1.0,1.0,1.0,1.0,,7.0,"{6: 25, 7: 215, 8: 168, 9: 240, 10: 81, 11: 147, 12: 23}",1.0,1.0,1.0,1.0,,6.0,"{7: 242, 8: 202, 9: 195, 10: 207, 11: 11, 12: 26}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_meta_Age_label,meta_Age_label,distance_features,classification,LGBMClassifier,29.0,2516.0,899.0,883.0,2026-02-12T02:21:19.999698,0.0,LGBMClassifier,1.0,1.0,1.0,1.0,,8.0,"{7: 486, 8: 571, 9: 500, 10: 628, 11: 250, 12: 71, 13: 3, 14: 7}",1.0,1.0,1.0,1.0,,7.0,"{6: 25, 7: 215, 8: 168, 9: 240, 10: 81, 11: 147, 12: 23}",1.0,1.0,1.0,1.0,,6.0,"{7: 242, 8: 202, 9: 195, 10: 207, 11: 11, 12: 26}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_meta_Age_label,meta_Age_label,extended_features,classification,XGBClassifier,58.0,2516.0,899.0,883.0,2026-02-12T02:01:33.079314,0.0,XGBClassifier,1.0,1.0,1.0,1.0,,8.0,"{7: 486, 8: 571, 9: 500, 10: 628, 11: 250, 12: 71, 13: 3, 14: 7}",1.0,1.0,1.0,1.0,,7.0,"{6: 25, 7: 215, 8: 168, 9: 240, 10: 81, 11: 147, 12: 23}",1.0,1.0,1.0,1.0,,6.0,"{7: 242, 8: 202, 9: 195, 10: 207, 11: 11, 12: 26}",,,,,,,,,,,,,,,,,,,
Dyslexia_2_ready_data_fixations_meta_Age_label,meta_Age_label,simple_features,classification,XGBClassifier,17.0,2516.0,899.0,883.0,2026-02-12T01:56:32.556275,0.0,XGBClassifier,1.0,1.0,1.0,1.0,,8.0,"{7: 486, 8: 571, 9: 500, 10: 628, 11: 250, 12: 71, 13: 3, 14: 7}",1.0,1.0,1.0,1.0,,7.0,"{6: 25, 7: 215, 8: 168, 9: 240, 10: 81, 11: 147, 12: 23}",1.0,1.0,1.0,1.0,,6.0,"{7: 242, 8: 202, 9: 195, 10: 207, 11: 11, 12: 26}",,,,,,,,,,,,,,,,,,,
Dyslexia_Czech_ready_data_fixations_Dyslexia_label,Dyslexia_label,all_features,classification,ExtraTreesClassifier,462.0,126.0,42.0,42.0,2026-02-12T03:03:51.337826,0.1428931451612902,ExtraTreesClassifier,0.873015873015873,0.8764302059496567,0.873015873015873,0.8727272727272728,0.8730158730158729,2.0,"{0: 63, 1: 63}",0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.8571428571428572,2.0,"{0: 21, 1: 21}",0.7380952380952381,0.7386363636363636,0.7380952380952381,0.7379466817923993,0.7380952380952381,2.0,"{0: 21, 1: 21}",,,,,,,,,,,,,,,,,,,
Dyslexia_Czech_ready_data_fixations_Dyslexia_label,Dyslexia_label,complex_features,classification,RandomForestClassifier,372.0,126.0,42.0,42.0,2026-02-12T02:53:49.822795,0.1831048208757186,RandomForestClassifier,0.8412698412698413,0.8468629961587708,0.8412698412698413,0.8406273716164938,0.8412698412698412,2.0,"{0: 63, 1: 63}",0.8571428571428571,0.8604118993135011,0.8571428571428572,0.8568181818181818,0.8571428571428571,2.0,"{0: 21, 1: 21}",0.6904761904761905,0.6909090909090909,0.6904761904761905,0.690300623936472,0.6904761904761905,2.0,"{0: 21, 1: 21}",,,,,,,,,,,,,,,,,,,
Dyslexia_Czech_ready_data_fixations_Dyslexia_label,Dyslexia_label,distance_features,classification,ExtraTreesClassifier,24.0,126.0,42.0,42.0,2026-02-12T02:58:50.179032,0.2313390313390313,ExtraTreesClassifier,0.7698412698412699,0.8035714285714286,0.7698412698412698,0.763265306122449,0.76984126984127,2.0,"{0: 63, 1: 63}",0.8095238095238095,0.8620689655172413,0.8095238095238095,0.8023529411764705,0.8095238095238095,2.0,"{0: 21, 1: 21}",0.7857142857142857,0.8028846153846154,0.7857142857142857,0.7826336975273145,0.7857142857142858,2.0,"{0: 21, 1: 21}",,,,,,,,,,,,,,,,,,,
Dyslexia_Czech_ready_data_fixations_Dyslexia_label,Dyslexia_label,extended_features,classification,RandomForestClassifier,53.0,126.0,42.0,42.0,2026-02-12T02:48:48.886687,0.1746471774193547,RandomForestClassifier,0.8492063492063492,0.8492943548387097,0.8492063492063492,0.8491968503937009,0.8492063492063492,2.0,"{0: 63, 1: 63}",0.8571428571428571,0.8604118993135011,0.8571428571428572,0.8568181818181818,0.8571428571428572,2.0,"{0: 21, 1: 21}",0.7619047619047619,0.7643020594965675,0.7619047619047619,0.7613636363636364,0.761904761904762,2.0,"{0: 21, 1: 21}",,,,,,,,,,,,,,,,,,,
Dyslexia_Czech_ready_data_fixations_Dyslexia_label,Dyslexia_label,simple_features,classification,XGBClassifier,12.0,126.0,42.0,42.0,2026-02-12T02:43:48.528199,0.1434353655451556,XGBClassifier,0.9206349206349206,0.9223374652162916,0.9206349206349206,0.9205548549810844,0.9206349206349206,2.0,"{0: 63, 1: 63}",0.8809523809523809,0.8818181818181818,0.8809523809523809,0.8808848553601816,0.880952380952381,2.0,"{0: 21, 1: 21}",0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.8095238095238095,2.0,"{0: 21, 1: 21}",,,,,,,,,,,,,,,,,,,
Emotions_ready_data_gazes_0.02_Anger_label,Anger_label,complex_features,regression,ExtraTreesRegressor,93.0,252.0,90.0,90.0,2026-02-22T03:17:15.534508,0.4111066704969655,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.7319828106688218,3.212239023328836,1.7922720282727274,1.3834331925510883,2.7063492063492065,3.461964439854464,0.6029213505214293,5.778915989522448,2.403937601004329,1.7099679461992452,3.0444444444444443,3.814915496693679,0.665082402076018,4.41330428790298,2.1007865879005845,1.5837267236396584,3.422222222222222,3.6300528853747136,
Emotions_ready_data_gazes_0.02_Anger_label,Anger_label,extended_features,regression,XGBRegressor,56.0,252.0,90.0,90.0,2026-02-22T03:12:15.225104,0.3968443870544433,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.7657746076583862,2.8072378458841363,1.675481377361186,1.2110452581906603,2.7063492063492065,3.461964439854464,0.6625591516494751,4.910973274876585,2.216071586135381,1.6199372058113417,3.0444444444444443,3.814915496693679,0.4921141862869262,6.692555825033268,2.586997453619402,1.818337163080772,3.422222222222222,3.6300528853747136,
Emotions_ready_data_gazes_0.02_Anger_label,Anger_label,simple_features,regression,LGBMRegressor,15.0,252.0,90.0,90.0,2026-02-22T03:07:14.945842,0.3852492111615551,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.7654219254282285,2.811464619255037,1.6767422638124911,1.2288210332830287,2.7063492063492065,3.461964439854464,0.6465695435085976,5.143678510250922,2.2679679253135223,1.578788947326942,3.0444444444444443,3.814915496693679,0.630332498488794,4.871213634728405,2.207082607137396,1.6269860196823942,3.422222222222222,3.6300528853747136,
Emotions_ready_data_gazes_0.02_Disgust_label,Disgust_label,all_features,regression,ExtraTreesRegressor,183.0,252.0,90.0,90.0,2026-02-22T03:42:17.211437,0.6142018628878253,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.4836875083573246,7.209349762840552,2.6850232332031228,2.1915200836056115,2.9285714285714284,3.736730111666835,0.5119388744279657,8.317585905566565,2.8840225216815774,2.373471380461172,3.188888888888889,4.128207694076462,0.453436423416407,8.55311268067036,2.924570512172746,2.426890589287276,3.1333333333333333,3.955867653105813,
Emotions_ready_data_gazes_0.02_Disgust_label,Disgust_label,complex_features,regression,XGBRegressor,93.0,252.0,90.0,90.0,2026-02-22T03:32:16.470870,0.5811445116996765,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.6212551593780518,5.288471520178004,2.299667697772442,1.759897566030896,2.9285714285714284,3.736730111666835,0.6578422784805298,5.831086877588968,2.4147643523932034,1.8480531310869588,3.188888888888889,4.128207694076462,0.4268766641616821,8.9687434806622,2.994786049229928,2.2912181420458686,3.1333333333333333,3.955867653105813,
Emotions_ready_data_gazes_0.02_Disgust_label,Disgust_label,distance_features,regression,ExtraTreesRegressor,27.0,252.0,90.0,90.0,2026-02-22T03:37:16.653663,0.5874419440815403,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.5590635132015112,6.156863155517901,2.4813027133983274,1.962746669337151,2.9285714285714284,3.736730111666835,0.5567016629573834,7.554734042432077,2.748587645033732,2.050395172886204,3.188888888888889,4.128207694076462,0.4752206264045712,8.212214108575576,2.8656960949437007,2.166195806443596,3.1333333333333333,3.955867653105813,
Emotions_ready_data_gazes_0.02_Disgust_label,Disgust_label,extended_features,regression,ExtraTreesRegressor,56.0,252.0,90.0,90.0,2026-02-22T03:27:15.973821,0.598096341304008,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.461119036187222,7.524476768521843,2.743077973467368,2.2408675641905584,2.9285714285714284,3.736730111666835,0.4838264151952643,8.796681212349446,2.9659199605433466,2.435938793133732,3.188888888888889,4.128207694076462,0.4631442720926234,8.401195635386102,2.8984816085989062,2.362667318459028,3.1333333333333333,3.955867653105813,
Emotions_ready_data_gazes_0.02_Disgust_label,Disgust_label,simple_features,regression,ExtraTreesRegressor,15.0,252.0,90.0,90.0,2026-02-22T03:22:15.716449,0.5762415975567409,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.4730456233342275,7.357944020212382,2.7125530446817776,2.275580209504713,2.9285714285714284,3.736730111666835,0.4840274288857084,8.793255517183693,2.9653423945952166,2.4926199648125102,3.188888888888889,4.128207694076462,0.4157263831339089,9.143232911046695,3.0237779202591413,2.5621735977194726,3.1333333333333333,3.955867653105813,
Emotions_ready_data_gazes_0.02_Sadness_label,Sadness_label,all_features,regression,ExtraTreesRegressor,183.0,252.0,90.0,90.0,2026-02-22T04:07:18.403478,0.4278815930075748,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.6573880952440614,4.429460902423197,2.104628447594301,1.6571352167560889,3.007936507936508,3.595623512050894,0.5854516203189473,6.98329776038271,2.6425929993819914,2.1271181788310263,3.433333333333333,4.104333752944021,0.5967939737490773,6.2044447306100325,2.4908722830787675,1.9374602575736024,3.7,3.922725809660647,
Emotions_ready_data_gazes_0.02_Sadness_label,Sadness_label,complex_features,regression,LGBMRegressor,93.0,252.0,90.0,90.0,2026-02-22T03:57:17.867024,0.4079904817757505,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.6838124866595381,4.087832934975425,2.021838998282362,1.4880847887889428,3.007936507936508,3.595623512050894,0.6615570983668735,5.701258701844256,2.387730868804995,1.8435936422467032,3.433333333333333,4.104333752944021,0.6321990393859618,5.659639448382017,2.378999673892793,1.77386118413748,3.7,3.922725809660647,
Emotions_ready_data_gazes_0.02_Sadness_label,Sadness_label,distance_features,regression,XGBRegressor,27.0,252.0,90.0,90.0,2026-02-22T04:02:17.974077,0.402812659740448,XGBRegressor,,,,,,,,,,,,,,,,,,,,,,0.7003557085990906,3.873953943962766,1.9682362520700525,1.410479164549283,3.007936507936508,3.595623512050894,0.6529492139816284,5.846264260243695,2.417904932011119,1.810790576868587,3.433333333333333,4.104333752944021,0.5943440198898315,6.242143102434553,2.498428126329544,1.7992949234114752,3.7,3.922725809660647,
Emotions_ready_data_gazes_0.02_Sadness_label,Sadness_label,extended_features,regression,ExtraTreesRegressor,56.0,252.0,90.0,90.0,2026-02-22T03:52:17.670478,0.4173922405860948,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.6024444825248771,5.139799863209964,2.267112671044376,1.7474718505081173,3.007936507936508,3.595623512050894,0.571920203416737,7.211241995554278,2.6853755781183155,2.156999860777637,3.433333333333333,4.104333752944021,0.6176373230536204,5.883711903367124,2.4256363914171315,1.8560645090155448,3.7,3.922725809660647,
Emotions_ready_data_gazes_0.02_Sadness_label,Sadness_label,simple_features,regression,ExtraTreesRegressor,15.0,252.0,90.0,90.0,2026-02-22T03:47:17.395561,0.4147648915779923,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.6209255503796902,4.900867221461164,2.2137902388124227,1.5782778679311071,3.007936507936508,3.595623512050894,0.5543773698555745,7.506760772910704,2.739846852090588,2.04725674287056,3.433333333333333,4.104333752944021,0.6161078300709584,5.907247401496997,2.4304829564300583,1.8255400203073595,3.7,3.922725809660647,
Emotions_ready_data_gazes_0.02_Tenderness_label,Tenderness_label,all_features,regression,LGBMRegressor,183.0,252.0,90.0,90.0,2026-02-22T04:32:20.128729,0.7665489768832906,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.5662609990148408,2.420391211862432,1.555760653784004,1.0502444231910173,1.3134920634920637,2.362264624189872,0.5320741100368349,2.0738937592194606,1.4401019961167545,1.028426582596521,1.1111111111111112,2.1052550357218247,0.1439408353216973,7.480900236122095,2.735123440746705,1.7378516400877957,1.711111111111111,2.956140293033936,
Emotions_ready_data_gazes_0.02_Tenderness_label,Tenderness_label,complex_features,regression,ExtraTreesRegressor,93.0,252.0,90.0,90.0,2026-02-22T04:22:19.363317,0.7544084455184842,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.3535855987522123,3.607182504796232,1.8992584091682283,1.2984822043608224,1.3134920634920637,2.362264624189872,0.3137945190699692,3.04133046486273,1.7439410726463007,1.213927015015872,1.1111111111111112,2.1052550357218247,0.2395098753240591,6.645744812970592,2.577934214244148,1.5619077758764723,1.711111111111111,2.956140293033936,
Emotions_ready_data_gazes_0.02_Tenderness_label,Tenderness_label,distance_features,regression,ExtraTreesRegressor,27.0,252.0,90.0,90.0,2026-02-22T04:27:19.778794,0.7498231077416062,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.3252545799289662,3.7652779235322553,1.9404324063291287,1.3286619053283515,1.3134920634920637,2.362264624189872,0.2941886300335659,3.128225701456172,1.7686790837956363,1.2098334860720572,1.1111111111111112,2.1052550357218247,0.2582316848793896,6.4821393108021335,2.546004577922462,1.5427031852795636,1.711111111111111,2.956140293033936,
Emotions_ready_data_gazes_0.02_Tenderness_label,Tenderness_label,extended_features,regression,LGBMRegressor,56.0,252.0,90.0,90.0,2026-02-22T04:17:18.990539,0.7641447875140869,LGBMRegressor,,,,,,,,,,,,,,,,,,,,,,0.4591445308803683,3.0181326128652217,1.737277356343892,1.1765584398598166,1.3134920634920637,2.362264624189872,0.3969051607822392,2.6729758923355087,1.634923818511281,1.1529860696866452,1.1111111111111112,2.1052550357218247,0.1889868189158976,7.08725395183421,2.6621896911817178,1.6664686073861286,1.711111111111111,2.956140293033936,
Emotions_ready_data_gazes_0.02_Tenderness_label,Tenderness_label,simple_features,regression,ExtraTreesRegressor,15.0,252.0,90.0,90.0,2026-02-22T04:12:18.580435,0.7659388552838962,ExtraTreesRegressor,,,,,,,,,,,,,,,,,,,,,,0.2540360162618662,4.162698458069826,2.040269212155549,1.4237278632647274,1.3134920634920637,2.362264624189872,0.2765702611535009,3.2063120524184354,1.7906177851284837,1.2302163765780258,1.1111111111111112,2.1052550357218247,0.2515763986487531,6.540298296055142,2.5574006913378167,1.571664592948746,1.711111111111111,2.956140293033936,
Filtered_group_category_label,group_category_label,all_features,classification,CatBoostClassifier,480.0,3427.0,1127.0,1079.0,2026-02-12T22:34:30.043324,0.3675793959061423,CatBoostClassifier,0.8313393638751094,0.833124784180101,0.8297055192104992,0.8304256761423514,,6.0,"{7.0: 593, 8.0: 548, 24.0: 596, 25.0: 549, 26.0: 595, 27.0: 546}",0.8243123336291038,0.8258645785678311,0.8199421204653143,0.8215730957286476,,6.0,"{7.0: 204, 8.0: 173, 24.0: 203, 25.0: 172, 26.0: 203, 27.0: 172}",0.6515291936978684,0.6441595088208979,0.6398282814794948,0.6407089942380837,,6.0,"{7.0: 205, 8.0: 156, 24.0: 203, 25.0: 156, 26.0: 202, 27.0: 157}",,,,,,,,,,,,,,,,,,,
Filtered_group_category_label,group_category_label,complex_features,classification,RandomForestClassifier,381.0,3427.0,1127.0,1079.0,2026-02-12T22:24:09.008641,0.3683378830135557,RandomForestClassifier,0.7315436241610739,0.7375460192180646,0.727766910271494,0.7271270641545549,,6.0,"{7.0: 593, 8.0: 548, 24.0: 596, 25.0: 549, 26.0: 595, 27.0: 546}",0.7204968944099379,0.7219024338152901,0.7124852396949497,0.7132074548088809,,6.0,"{7.0: 204, 8.0: 173, 24.0: 203, 25.0: 172, 26.0: 203, 27.0: 172}",0.6478220574606117,0.640323608711405,0.6311306897460728,0.6312821322632475,,6.0,"{7.0: 205, 8.0: 156, 24.0: 203, 25.0: 156, 26.0: 202, 27.0: 157}",,,,,,,,,,,,,,,,,,,
Filtered_group_category_label,group_category_label,distance_features,classification,XGBClassifier,33.0,3427.0,1127.0,1079.0,2026-02-12T22:29:09.744298,0.4776058934117845,XGBClassifier,0.803034724248614,0.8045019132979044,0.8013244797379654,0.8019062394194721,,6.0,"{7.0: 593, 8.0: 548, 24.0: 596, 25.0: 549, 26.0: 595, 27.0: 546}",0.7950310559006211,0.7940912076236856,0.7925001540048616,0.7930795739246085,,6.0,"{7.0: 204, 8.0: 173, 24.0: 203, 25.0: 172, 26.0: 203, 27.0: 172}",0.4856348470806302,0.4761250583711492,0.4760943700374437,0.4757995549900555,,6.0,"{7.0: 205, 8.0: 156, 24.0: 203, 25.0: 156, 26.0: 202, 27.0: 157}",,,,,,,,,,,,,,,,,,,
