Participant name,Recording name,Recording resolution height,Recording resolution width,Eyetracker timestamp,Gaze point X,Gaze point Y,Pupil diameter right,Pupil diameter left,Eye movement type
Participant0001,Recording1,1080,1920,549292850.0,1283.0,324.0,3.53,3.39,Fixation
Participant0001,Recording1,1080,1920,549301172.0,1350.0,310.0,,,Fixation
Participant0001,Recording1,1080,1920,549309497.0,1286.0,340.0,,,Fixation
Participant0001,Recording1,1080,1920,549317832.0,1284.0,338.0,3.17,3.07,Fixation
Participant0001,Recording1,1080,1920,549326159.0,1290.0,371.0,,,Fixation
Participant0001,Recording1,1080,1920,549334491.0,1311.0,351.0,,,Fixation
Participant0001,Recording1,1080,1920,549342845.0,1313.0,341.0,3.08,3.27,Fixation
Participant0001,Recording1,1080,1920,549351170.0,1294.0,348.0,,,Fixation
Participant0001,Recording1,1080,1920,549359491.0,1301.0,333.0,,,Fixation
Participant0001,Recording1,1080,1920,549367900.0,1307.0,330.0,3.28,3.19,Fixation
Participant0001,Recording1,1080,1920,549376167.0,1264.0,365.0,,,Fixation
Participant0001,Recording1,1080,1920,549384495.0,1311.0,318.0,,,Fixation
Participant0001,Recording1,1080,1920,549392818.0,1303.0,334.0,3.13,3.19,Fixation
Participant0001,Recording1,1080,1920,549401150.0,1287.0,347.0,,,Fixation
Participant0001,Recording1,1080,1920,549409570.0,1292.0,325.0,,,Fixation
Participant0001,Recording1,1080,1920,549417834.0,1286.0,335.0,3.33,3.13,Fixation
Participant0001,Recording1,1080,1920,549426180.0,1297.0,328.0,,,Saccade
Participant0001,Recording1,1080,1920,549434495.0,1324.0,345.0,,,Saccade
Participant0001,Recording1,1080,1920,549442884.0,1335.0,321.0,3.32,3.19,Saccade
Participant0001,Recording1,1080,1920,549451146.0,1275.0,344.0,,,Saccade
Participant0001,Recording1,1080,1920,549459476.0,1293.0,365.0,,,Unclassified
Participant0001,Recording1,1080,1920,549467896.0,1274.0,365.0,3.27,3.2,Saccade
Participant0001,Recording1,1080,1920,549476180.0,1184.0,375.0,,,Saccade
Participant0001,Recording1,1080,1920,549484508.0,1080.0,326.0,,,Saccade
Participant0001,Recording1,1080,1920,549492807.0,1055.0,319.0,3.15,3.09,Saccade
Participant0001,Recording1,1080,1920,549501140.0,1035.0,338.0,,,Saccade
Participant0001,Recording1,1080,1920,549509471.0,1012.0,353.0,,,Fixation
Participant0001,Recording1,1080,1920,549517823.0,1022.0,375.0,3.15,3.29,Fixation
Participant0001,Recording1,1080,1920,549526206.0,1031.0,343.0,,,Fixation
Participant0001,Recording1,1080,1920,549534529.0,1031.0,341.0,,,Fixation
Participant0001,Recording1,1080,1920,549542801.0,1022.0,330.0,3.13,3.15,Fixation
Participant0001,Recording1,1080,1920,549551134.0,1032.0,289.0,,,Fixation
Participant0001,Recording1,1080,1920,549559466.0,1014.0,325.0,,,Fixation
Participant0001,Recording1,1080,1920,549567824.0,1013.0,342.0,3.23,3.21,Fixation
Participant0001,Recording1,1080,1920,549576179.0,1042.0,375.0,,,Fixation
Participant0001,Recording1,1080,1920,549584463.0,1019.0,323.0,,,Fixation
Participant0001,Recording1,1080,1920,549592799.0,1020.0,340.0,3.08,3.12,Saccade
Participant0001,Recording1,1080,1920,549601164.0,1025.0,292.0,,,Saccade
Participant0001,Recording1,1080,1920,549609459.0,1013.0,286.0,,,Unclassified
Participant0001,Recording1,1080,1920,549617807.0,1007.0,294.0,3.21,3.17,Unclassified
Participant0001,Recording1,1080,1920,549626129.0,1017.0,282.0,,,Saccade
Participant0001,Recording1,1080,1920,549634519.0,1025.0,330.0,,,Saccade
Participant0001,Recording1,1080,1920,549642791.0,1020.0,350.0,3.18,3.02,Unclassified
Participant0001,Recording1,1080,1920,549651128.0,1017.0,329.0,,,Unclassified
Participant0001,Recording1,1080,1920,549659499.0,1025.0,342.0,,,Saccade
Participant0001,Recording1,1080,1920,549667838.0,1032.0,303.0,3.06,3.4,Saccade
Participant0001,Recording1,1080,1920,549676125.0,1045.0,300.0,,,Saccade
Participant0001,Recording1,1080,1920,549684515.0,1041.0,274.0,,,Saccade
Participant0001,Recording1,1080,1920,549692788.0,1041.0,274.0,3.06,3.09,Unclassified
Participant0001,Recording1,1080,1920,549701173.0,1025.0,267.0,,,Unclassified
Participant0001,Recording1,1080,1920,549709451.0,1026.0,273.0,,,Unclassified
Participant0001,Recording1,1080,1920,549717785.0,1028.0,270.0,3.11,3.05,Saccade
Participant0001,Recording1,1080,1920,549726114.0,1019.0,342.0,,,Saccade
Participant0001,Recording1,1080,1920,549734453.0,935.0,340.0,,,Saccade
Participant0001,Recording1,1080,1920,549742810.0,903.0,296.0,3.21,3.15,Saccade
Participant0001,Recording1,1080,1920,549751112.0,737.0,401.0,,,Saccade
Participant0001,Recording1,1080,1920,549759444.0,609.0,366.0,,,Saccade
Participant0001,Recording1,1080,1920,549767792.0,576.0,361.0,3.18,2.86,Saccade
Participant0001,Recording1,1080,1920,549776120.0,528.0,412.0,,,Saccade
Participant0001,Recording1,1080,1920,549784460.0,565.0,464.0,,,Saccade
Participant0001,Recording1,1080,1920,549792777.0,574.0,461.0,3.25,3.05,Saccade
Participant0001,Recording1,1080,1920,549801163.0,601.0,475.0,,,Saccade
Participant0001,Recording1,1080,1920,549809436.0,607.0,500.0,,,Saccade
Participant0001,Recording1,1080,1920,549817791.0,611.0,518.0,3.12,3.05,Unclassified
Participant0001,Recording1,1080,1920,549826124.0,600.0,514.0,,,Saccade
Participant0001,Recording1,1080,1920,549834504.0,563.0,443.0,,,Saccade
Participant0001,Recording1,1080,1920,549842828.0,560.0,436.0,3.11,2.95,Unclassified
Participant0001,Recording1,1080,1920,549851101.0,567.0,442.0,,,Unclassified
Participant0001,Recording1,1080,1920,549859432.0,577.0,441.0,,,Unclassified
Participant0001,Recording1,1080,1920,549867777.0,565.0,428.0,3.04,3.05,Unclassified
Participant0001,Recording1,1080,1920,549876107.0,563.0,432.0,,,Unclassified
Participant0001,Recording1,1080,1920,549884487.0,513.0,425.0,,,Unclassified
Participant0001,Recording1,1080,1920,549892826.0,561.0,424.0,2.97,3.01,Saccade
Participant0001,Recording1,1080,1920,549901132.0,639.0,376.0,,,Saccade
Participant0001,Recording1,1080,1920,549909429.0,549.0,462.0,,,Unclassified
Participant0001,Recording1,1080,1920,549917779.0,589.0,414.0,2.94,3.0,Unclassified
Participant0001,Recording1,1080,1920,549926095.0,570.0,426.0,,,Saccade
Participant0001,Recording1,1080,1920,549934428.0,512.0,394.0,,,Saccade
Participant0001,Recording1,1080,1920,549942758.0,540.0,406.0,3.14,2.83,Unclassified
Participant0001,Recording1,1080,1920,549951146.0,536.0,369.0,,,Unclassified
Participant0001,Recording1,1080,1920,549959456.0,531.0,430.0,,,Saccade
Participant0001,Recording1,1080,1920,549967783.0,574.0,461.0,3.04,3.02,Saccade
Participant0001,Recording1,1080,1920,549976109.0,579.0,471.0,,,Saccade
Participant0001,Recording1,1080,1920,549984421.0,577.0,446.0,,,Unclassified
Participant0001,Recording1,1080,1920,549992753.0,577.0,443.0,2.95,3.13,Saccade
Participant0001,Recording1,1080,1920,550001085.0,593.0,402.0,,,Saccade
Participant0001,Recording1,1080,1920,550009417.0,577.0,391.0,,,Unclassified
Participant0001,Recording1,1080,1920,550017766.0,584.0,399.0,3.06,2.98,Unclassified
Participant0001,Recording1,1080,1920,550026103.0,596.0,375.0,,,Saccade
Participant0001,Recording1,1080,1920,550034472.0,588.0,430.0,,,Saccade
Participant0001,Recording1,1080,1920,550042748.0,589.0,431.0,2.93,2.91,Unclassified
Participant0001,Recording1,1080,1920,550051077.0,558.0,449.0,,,Unclassified
Participant0001,Recording1,1080,1920,550059413.0,566.0,418.0,,,Unclassified
Participant0001,Recording1,1080,1920,550067742.0,610.0,429.0,2.99,,Unclassified
Participant0001,Recording1,1080,1920,550076073.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550084513.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550092771.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550101091.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550109419.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550117749.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550126113.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550134453.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550142742.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550151081.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550159411.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550167737.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550176068.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550184405.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550192732.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550201068.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550209400.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550217795.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550226077.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550234461.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550242731.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550251069.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550259399.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550267733.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550276065.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550284408.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550292729.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550301062.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550309397.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550317724.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550326058.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550334402.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550342723.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550351056.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550359424.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550367712.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550376049.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550384395.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550392779.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550401107.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550409438.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550417714.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550426048.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550434381.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550442706.0,847.0,142.0,,3.02,Saccade
Participant0001,Recording1,1080,1920,550451046.0,878.0,180.0,,,Saccade
Participant0001,Recording1,1080,1920,550459378.0,917.0,213.0,,,Saccade
Participant0001,Recording1,1080,1920,550467708.0,916.0,204.0,2.99,2.93,Fixation
Participant0001,Recording1,1080,1920,550476040.0,908.0,219.0,,,Fixation
Participant0001,Recording1,1080,1920,550484382.0,909.0,252.0,,,Fixation
Participant0001,Recording1,1080,1920,550492697.0,910.0,251.0,3.39,2.98,Fixation
Participant0001,Recording1,1080,1920,550501029.0,907.0,253.0,,,Fixation
Participant0001,Recording1,1080,1920,550509365.0,924.0,233.0,,,Fixation
Participant0001,Recording1,1080,1920,550517706.0,925.0,232.0,3.17,3.06,Fixation
Participant0001,Recording1,1080,1920,550526036.0,916.0,221.0,,,Fixation
Participant0001,Recording1,1080,1920,550534372.0,886.0,244.0,,,Fixation
Participant0001,Recording1,1080,1920,550542694.0,922.0,233.0,3.16,3.09,Fixation
Participant0001,Recording1,1080,1920,550551031.0,929.0,240.0,,,Fixation
Participant0001,Recording1,1080,1920,550559361.0,916.0,220.0,,,Fixation
Participant0001,Recording1,1080,1920,550567755.0,924.0,236.0,3.21,3.15,Fixation
Participant0001,Recording1,1080,1920,550576022.0,919.0,222.0,,,Saccade
Participant0001,Recording1,1080,1920,550584363.0,904.0,199.0,,,Saccade
Participant0001,Recording1,1080,1920,550592696.0,904.0,199.0,3.1,2.97,Unclassified
Participant0001,Recording1,1080,1920,550601025.0,912.0,201.0,,,Saccade
Participant0001,Recording1,1080,1920,550609351.0,910.0,176.0,,,Saccade
Participant0001,Recording1,1080,1920,550617751.0,938.0,177.0,3.04,3.06,Saccade
Participant0001,Recording1,1080,1920,550626024.0,970.0,149.0,,,Saccade
Participant0001,Recording1,1080,1920,550634360.0,974.0,74.0,,,Saccade
Participant0001,Recording1,1080,1920,550642700.0,972.0,64.0,3.04,3.05,Saccade
Participant0001,Recording1,1080,1920,550651016.0,,,,,EyesNotFound
Participant0001,Recording1,1080,1920,550659345.0,970.0,143.0,,,Unclassified
Participant0001,Recording1,1080,1920,550667686.0,973.0,151.0,3.12,3.1,Unclassified
Participant0001,Recording1,1080,1920,550676016.0,1016.0,202.0,,,Saccade
Participant0001,Recording1,1080,1920,550684353.0,968.0,51.0,,,Saccade
Participant0001,Recording1,1080,1920,550692672.0,992.0,129.0,3.17,3.12,Unclassified
Participant0001,Recording1,1080,1920,550701008.0,1016.0,207.0,,,Unclassified
Participant0001,Recording1,1080,1920,550709344.0,962.0,121.0,,,Saccade
Participant0001,Recording1,1080,1920,550717678.0,967.0,137.0,3.2,3.11,Fixation
Participant0001,Recording1,1080,1920,550726010.0,968.0,151.0,,,Fixation
Participant0001,Recording1,1080,1920,550734348.0,993.0,121.0,,,Fixation
Participant0001,Recording1,1080,1920,550742670.0,991.0,105.0,3.09,3.1,Fixation
Participant0001,Recording1,1080,1920,550751009.0,,,,,Fixation
Participant0001,Recording1,1080,1920,550759336.0,984.0,112.0,,,Fixation
Participant0001,Recording1,1080,1920,550767673.0,982.0,96.0,3.04,3.07,Fixation
Participant0001,Recording1,1080,1920,550776006.0,1001.0,94.0,,,Fixation
Participant0001,Recording1,1080,1920,550784344.0,969.0,121.0,,,Fixation
Participant0001,Recording1,1080,1920,550792662.0,974.0,134.0,3.11,3.16,Fixation
Participant0001,Recording1,1080,1920,550800996.0,997.0,103.0,,,Fixation
Participant0001,Recording1,1080,1920,550809393.0,974.0,155.0,,,Fixation
Participant0001,Recording1,1080,1920,550817720.0,958.0,137.0,3.22,3.05,Fixation
Participant0001,Recording1,1080,1920,550826000.0,963.0,172.0,,,Fixation
Participant0001,Recording1,1080,1920,550834343.0,952.0,138.0,,,Fixation
Participant0001,Recording1,1080,1920,550842658.0,960.0,132.0,2.98,3.09,Saccade
Participant0001,Recording1,1080,1920,550850995.0,903.0,112.0,,,Saccade
Participant0001,Recording1,1080,1920,550859328.0,911.0,100.0,,,Unclassified
Participant0001,Recording1,1080,1920,550867662.0,940.0,113.0,3.06,3.16,Unclassified
Participant0001,Recording1,1080,1920,550875994.0,880.0,80.0,,,Saccade
Participant0001,Recording1,1080,1920,550884386.0,768.0,-24.0,,,Saccade
Participant0001,Recording1,1080,1920,550892654.0,765.0,17.0,3.09,3.01,Saccade
Participant0001,Recording1,1080,1920,550900986.0,711.0,18.0,,,Saccade
Participant0001,Recording1,1080,1920,550909320.0,700.0,9.0,,,Unclassified
Participant0001,Recording1,1080,1920,550917656.0,688.0,-7.0,3.06,3.1,Unclassified
Participant0001,Recording1,1080,1920,550925988.0,695.0,8.0,,,Saccade
Participant0001,Recording1,1080,1920,550934325.0,662.0,-35.0,,,Saccade
Participant0001,Recording1,1080,1920,550942645.0,668.0,-31.0,2.99,3.02,Unclassified
Participant0001,Recording1,1080,1920,550950975.0,675.0,-28.0,,,Saccade
Participant0001,Recording1,1080,1920,550959313.0,695.0,6.0,,,Fixation
Participant0001,Recording1,1080,1920,550967652.0,686.0,-8.0,3.0,3.03,Fixation
Participant0001,Recording1,1080,1920,550975985.0,690.0,-11.0,,,Fixation
Participant0001,Recording1,1080,1920,550984319.0,700.0,-23.0,,,Fixation
Participant0001,Recording1,1080,1920,550992640.0,693.0,-12.0,3.01,2.92,Fixation
Participant0001,Recording1,1080,1920,551000976.0,675.0,-15.0,,,Fixation
Participant0001,Recording1,1080,1920,551009341.0,678.0,-16.0,,,Fixation
Participant0001,Recording1,1080,1920,551017640.0,685.0,-26.0,3.05,2.92,Fixation
Participant0001,Recording1,1080,1920,551025970.0,684.0,-15.0,,,Fixation
Participant0001,Recording1,1080,1920,551034310.0,680.0,7.0,,,Fixation
Participant0001,Recording1,1080,1920,551042641.0,684.0,1.0,2.9,2.9,Fixation
Participant0001,Recording1,1080,1920,551050990.0,699.0,2.0,,,Fixation
Participant0001,Recording1,1080,1920,551059319.0,688.0,3.0,,,Fixation
Participant0001,Recording1,1080,1920,551067633.0,696.0,7.0,2.88,2.98,Fixation
Participant0001,Recording1,1080,1920,551075963.0,699.0,-9.0,,,Fixation
Participant0001,Recording1,1080,1920,551084310.0,685.0,-14.0,,,Fixation
Participant0001,Recording1,1080,1920,551092637.0,679.0,-24.0,2.96,2.94,Fixation
Participant0001,Recording1,1080,1920,551100969.0,685.0,15.0,,,Fixation
Participant0001,Recording1,1080,1920,551109308.0,679.0,28.0,,,Fixation
Participant0001,Recording1,1080,1920,551117626.0,672.0,0.0,3.04,2.92,Fixation
Participant0001,Recording1,1080,1920,551125958.0,666.0,11.0,,,Fixation
Participant0001,Recording1,1080,1920,551134297.0,666.0,6.0,,,Fixation
Participant0001,Recording1,1080,1920,551142633.0,672.0,8.0,2.93,2.97,Fixation
Participant0001,Recording1,1080,1920,551150962.0,681.0,3.0,,,Fixation
Participant0001,Recording1,1080,1920,551159298.0,694.0,7.0,,,Fixation
Participant0001,Recording1,1080,1920,551167621.0,691.0,-10.0,3.0,3.03,Saccade
Participant0001,Recording1,1080,1920,551175988.0,679.0,-53.0,,,Saccade
Participant0001,Recording1,1080,1920,551184292.0,682.0,-31.0,,,Unclassified
Participant0001,Recording1,1080,1920,551192623.0,681.0,-38.0,2.86,2.94,Saccade
Participant0001,Recording1,1080,1920,551201011.0,690.0,8.0,,,Saccade
Participant0001,Recording1,1080,1920,551209285.0,698.0,9.0,,,Unclassified
Participant0001,Recording1,1080,1920,551217625.0,705.0,2.0,2.96,2.87,Saccade
Participant0001,Recording1,1080,1920,551225995.0,742.0,-42.0,,,Saccade
Participant0001,Recording1,1080,1920,551234292.0,750.0,10.0,,,Saccade
Participant0001,Recording1,1080,1920,551242614.0,812.0,-34.0,2.86,2.91,Saccade
Participant0001,Recording1,1080,1920,551250950.0,938.0,-28.0,,,Saccade
Participant0001,Recording1,1080,1920,551259280.0,980.0,-1.0,,,Saccade
Participant0001,Recording1,1080,1920,551267616.0,1052.0,21.0,2.98,3.04,Saccade
Participant0001,Recording1,1080,1920,551275947.0,1066.0,-15.0,,,Saccade
Participant0001,Recording1,1080,1920,551284293.0,1043.0,-53.0,,,Unclassified
Participant0001,Recording1,1080,1920,551292607.0,1062.0,-25.0,2.92,2.93,Saccade
Participant0001,Recording1,1080,1920,551300940.0,1077.0,9.0,,,Saccade
Participant0001,Recording1,1080,1920,551309273.0,1078.0,-7.0,,,Saccade
Participant0001,Recording1,1080,1920,551317610.0,1209.0,-25.0,2.84,2.91,Saccade
Participant0001,Recording1,1080,1920,551325943.0,1318.0,-40.0,,,Saccade
Participant0001,Recording1,1080,1920,551334286.0,1358.0,-42.0,,,Saccade
Participant0001,Recording1,1080,1920,551342603.0,1373.0,-34.0,2.96,2.99,Fixation
Participant0001,Recording1,1080,1920,551350932.0,1369.0,-54.0,,,Fixation
Participant0001,Recording1,1080,1920,551359268.0,1365.0,-64.0,,,Fixation
Participant0001,Recording1,1080,1920,551367597.0,1361.0,-98.0,2.77,2.85,Fixation
Participant0001,Recording1,1080,1920,551375929.0,1363.0,-67.0,,,Fixation
Participant0001,Recording1,1080,1920,551384323.0,1368.0,-63.0,,,Fixation
Participant0001,Recording1,1080,1920,551392594.0,1344.0,-35.0,2.86,2.84,Fixation
Participant0001,Recording1,1080,1920,551400926.0,1361.0,-71.0,,,Fixation
Participant0001,Recording1,1080,1920,551409260.0,1356.0,-74.0,,,Fixation
Participant0001,Recording1,1080,1920,551417591.0,1374.0,-69.0,2.97,3.04,Saccade
Participant0001,Recording1,1080,1920,551425921.0,1385.0,-22.0,,,Saccade
Participant0001,Recording1,1080,1920,551434259.0,1382.0,-16.0,,,Unclassified
Participant0001,Recording1,1080,1920,551442587.0,1369.0,-19.0,2.81,2.87,Saccade
Participant0001,Recording1,1080,1920,551450918.0,1363.0,-46.0,,,Unclassified
Participant0001,Recording1,1080,1920,551459257.0,1366.0,-41.0,,,Unclassified
Participant0001,Recording1,1080,1920,551467585.0,1361.0,-39.0,2.84,2.91,Unclassified
Participant0001,Recording1,1080,1920,551475916.0,1374.0,-43.0,,,Unclassified
Participant0001,Recording1,1080,1920,551484263.0,1371.0,-47.0,,,Unclassified
Participant0001,Recording1,1080,1920,551492581.0,1368.0,-39.0,2.83,3.06,Unclassified
Participant0001,Recording1,1080,1920,551500916.0,1366.0,-31.0,,,Saccade
Participant0001,Recording1,1080,1920,551509251.0,1369.0,-118.0,,,Saccade
Participant0001,Recording1,1080,1920,551517666.0,1396.0,-83.0,2.85,2.92,Fixation
Participant0001,Recording1,1080,1920,551525912.0,1412.0,-97.0,,,Fixation
Participant0001,Recording1,1080,1920,551534249.0,1354.0,-90.0,,,Fixation
Participant0001,Recording1,1080,1920,551542577.0,1399.0,-65.0,3.03,2.94,Fixation
Participant0001,Recording1,1080,1920,551550910.0,1404.0,-81.0,,,Fixation
Participant0001,Recording1,1080,1920,551559300.0,1387.0,-99.0,,,Fixation
Participant0001,Recording1,1080,1920,551567573.0,1420.0,-93.0,2.89,2.93,Fixation
Participant0001,Recording1,1080,1920,551575904.0,1414.0,-90.0,,,Fixation
Participant0001,Recording1,1080,1920,551584249.0,1394.0,-117.0,,,Fixation
Participant0001,Recording1,1080,1920,551592632.0,1410.0,-56.0,2.95,3.04,Fixation
Participant0001,Recording1,1080,1920,551600904.0,1417.0,-84.0,,,Fixation
Participant0001,Recording1,1080,1920,551609238.0,1364.0,-79.0,,,Fixation
Participant0001,Recording1,1080,1920,551617568.0,1392.0,-82.0,2.84,2.97,Fixation
Participant0001,Recording1,1080,1920,551625903.0,1388.0,-87.0,,,Fixation
Participant0001,Recording1,1080,1920,551634296.0,1416.0,-86.0,,,Fixation
Participant0001,Recording1,1080,1920,551642568.0,1432.0,-86.0,2.97,2.93,Fixation
Participant0001,Recording1,1080,1920,551650900.0,1434.0,-86.0,,,Fixation
Participant0001,Recording1,1080,1920,551659234.0,1430.0,-78.0,,,Fixation
Participant0001,Recording1,1080,1920,551667564.0,1422.0,-73.0,2.9,3.05,Fixation
Participant0001,Recording1,1080,1920,551675894.0,1417.0,-85.0,,,Fixation
Participant0001,Recording1,1080,1920,551684233.0,1410.0,-88.0,,,Fixation
Participant0001,Recording1,1080,1920,551692562.0,1414.0,-87.0,2.81,3.03,Fixation
Participant0001,Recording1,1080,1920,551700896.0,1425.0,-78.0,,,Fixation
Participant0001,Recording1,1080,1920,551709228.0,1420.0,-89.0,,,Fixation
Participant0001,Recording1,1080,1920,551717560.0,1417.0,-91.0,2.91,2.99,Fixation
Participant0001,Recording1,1080,1920,551725891.0,1401.0,-81.0,,,Fixation
Participant0001,Recording1,1080,1920,551734225.0,1415.0,-83.0,,,Fixation
Participant0001,Recording1,1080,1920,551742555.0,1417.0,-84.0,2.87,3.06,Fixation
Participant0001,Recording1,1080,1920,551750888.0,1411.0,-98.0,,,Fixation
Participant0001,Recording1,1080,1920,551759222.0,1409.0,-97.0,,,Fixation
Participant0001,Recording1,1080,1920,551767551.0,1401.0,-89.0,2.98,3.0,Fixation
Participant0001,Recording1,1080,1920,551775883.0,1407.0,-86.0,,,Fixation
Participant0001,Recording1,1080,1920,551784219.0,1409.0,-87.0,,,Fixation
Participant0001,Recording1,1080,1920,551792549.0,1407.0,-80.0,2.92,3.08,Saccade
Participant0001,Recording1,1080,1920,551800881.0,1401.0,-50.0,,,Saccade
Participant0001,Recording1,1080,1920,551809216.0,1396.0,-51.0,,,Unclassified
Participant0001,Recording1,1080,1920,551817547.0,1393.0,-48.0,2.91,3.08,Saccade
Participant0001,Recording1,1080,1920,551825938.0,1405.0,-86.0,,,Saccade
Participant0001,Recording1,1080,1920,551834224.0,1404.0,-95.0,,,Fixation
Participant0001,Recording1,1080,1920,551842544.0,1400.0,-94.0,2.96,2.97,Fixation
Participant0001,Recording1,1080,1920,551850875.0,1431.0,-111.0,,,Fixation
Participant0001,Recording1,1080,1920,551859211.0,1418.0,-88.0,,,Fixation
Participant0001,Recording1,1080,1920,551867541.0,1407.0,-78.0,3.09,2.97,Fixation
Participant0001,Recording1,1080,1920,551875875.0,1399.0,-86.0,,,Fixation
Participant0001,Recording1,1080,1920,551884217.0,1394.0,-88.0,,,Fixation
Participant0001,Recording1,1080,1920,551892540.0,1411.0,-80.0,2.93,3.01,Fixation
Participant0001,Recording1,1080,1920,551900873.0,1411.0,-76.0,,,Fixation
Participant0001,Recording1,1080,1920,551909207.0,1407.0,-74.0,,,Fixation
Participant0001,Recording1,1080,1920,551917536.0,1408.0,-67.0,2.89,3.04,Fixation
Participant0001,Recording1,1080,1920,551925867.0,1403.0,-68.0,,,Fixation
Participant0001,Recording1,1080,1920,551934202.0,1405.0,-80.0,,,Fixation
Participant0001,Recording1,1080,1920,551942531.0,1403.0,-88.0,2.88,3.07,Fixation
Participant0001,Recording1,1080,1920,551950865.0,1406.0,-91.0,,,Fixation
Participant0001,Recording1,1080,1920,551959198.0,1406.0,-87.0,,,Fixation
Participant0001,Recording1,1080,1920,551967530.0,1407.0,-86.0,2.89,2.96,Fixation
Participant0001,Recording1,1080,1920,551975896.0,1403.0,-87.0,,,Fixation
Participant0001,Recording1,1080,1920,551984196.0,1402.0,-82.0,,,Fixation
Participant0001,Recording1,1080,1920,551992527.0,1408.0,-65.0,3.0,3.07,Fixation
Participant0001,Recording1,1080,1920,552000858.0,1427.0,-77.0,,,Fixation
Participant0001,Recording1,1080,1920,552009195.0,1407.0,-57.0,,,Fixation
Participant0001,Recording1,1080,1920,552017523.0,1393.0,-81.0,2.91,2.96,Fixation
Participant0001,Recording1,1080,1920,552025856.0,1399.0,-73.0,,,Fixation
Participant0001,Recording1,1080,1920,552034200.0,1405.0,-86.0,,,Fixation
Participant0001,Recording1,1080,1920,552042519.0,1407.0,-86.0,2.88,3.06,Saccade
Participant0001,Recording1,1080,1920,552050854.0,1371.0,-74.0,,,Saccade
Participant0001,Recording1,1080,1920,552059191.0,1303.0,-46.0,,,Saccade
Participant0001,Recording1,1080,1920,552067517.0,1243.0,-7.0,3.15,3.07,Saccade
Participant0001,Recording1,1080,1920,552075849.0,1101.0,70.0,,,Saccade
Participant0001,Recording1,1080,1920,552084195.0,1114.0,114.0,,,Unclassified
Participant0001,Recording1,1080,1920,552092516.0,1097.0,120.0,3.02,3.15,Saccade
Participant0001,Recording1,1080,1920,552100847.0,1100.0,183.0,,,Saccade
Participant0001,Recording1,1080,1920,552109186.0,1060.0,161.0,,,Unclassified
Participant0001,Recording1,1080,1920,552117513.0,1065.0,173.0,3.12,3.16,Unclassified
Participant0001,Recording1,1080,1920,552125843.0,1068.0,185.0,,,Unclassified
Participant0001,Recording1,1080,1920,552134182.0,1068.0,162.0,,,Unclassified
Participant0001,Recording1,1080,1920,552142510.0,1066.0,168.0,3.04,3.08,Unclassified
Participant0001,Recording1,1080,1920,552150843.0,1073.0,212.0,,,Saccade
Participant0001,Recording1,1080,1920,552159180.0,1080.0,193.0,,,Unclassified
